2.3704596,0.39886346,1.8713437,0.470952
1.7348615,0.49964914,1.6939999,0.5133995
1.5621495,0.5450462,1.6218181,0.5361426
1.4519227,0.58090806,1.5870801,0.5494802
1.365829,0.6112419,1.57186,0.5590023
1.2930204,0.63921,1.5673856,0.56441665
1.2273322,0.66562724,1.5743097,0.56774825
1.1669574,0.6905599,1.5837308,0.56910014
1.1102347,0.714984,1.6032106,0.5689498
1.0565169,0.73961174,1.6270193,0.5692595
